197 distinct layers out of 2721
id sequence (run-length encoded as id*count):
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 60 47 48 49 50 51 52 53 54 55 56 57 58 61 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 62 47 48 49 50 51 52 53 54 55 56 57 58 63 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 64 47 48 49 50 51 52 53 54 55 56 57 58 65 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 66 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 60 47 48 49 50 51 52 53 54 55 56 57 58 67 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 62 47 48 49 50 51 52 53 54 55 56 57 58 68 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 64 47 48 49 50 51 52 53 54 55 56 57 58 69 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 70 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 60 47 48 49 50 51 52 53 54 55 56 57 58 71 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 62 47 48 49 50 51 52 53 54 55 56 57 58 72 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 64 47 48 49 50 51 52 53 54 55 56 57 58 73 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 74 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 60 47 48 49 50 51 52 53 54 55 56 57 58 75 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 62 47 48 49 50 51 52 53 54 55 56 57 58 76 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 64 47 48 49 50 51 52 53 54 55 56 57 58 77 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 78 47 48 49 50 51 52 53 54 55 56 57 58 79 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 80 47 48 49 50 51 52 53 54 55 56 57 58 81 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 82 47 48 49 50 51 52 53 54 55 56 57 58 83 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 84 47 48 49 50 51 52 53 54 55 56 57 58 85 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 78 47 48 49 50 51 52 53 54 55 56 57 58 86 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 80 47 48 49 50 51 52 53 54 55 56 57 58 87 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 82 47 48 49 50 51 52 53 54 55 56 57 58 88 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 84 47 48 49 50 51 52 53 54 55 56 57 58 89 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 78 47 48 49 50 51 52 53 54 55 56 57 58 90 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 80 47 48 49 50 51 52 53 54 55 56 57 58 91 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 82 47 48 49 50 51 52 53 54 55 56 57 58 92 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 84 47 48 49 50 51 52 53 54 55 56 57 58 93 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 78 47 48 49 50 51 52 53 54 55 56 57 58 94 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 80 47 48 49 50 51 52 53 54 55 56 57 58 95 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 82 47 48 49 50 51 52 53 54 55 56 57 58 96 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 84 47 48 49 50 51 52 53 54 55 56 57 58 97 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 100 47 48 49 50 51 52 53 54 55 56 57 58 101 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 102 47 48 49 50 51 52 53 54 55 56 57 58 103 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 104 47 48 49 50 51 52 53 54 55 56 57 58 105 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 106 47 48 49 50 51 52 53 54 55 56 57 58 107 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 100 47 48 49 50 51 52 53 54 55 56 57 58 108 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 102 47 48 49 50 51 52 53 54 55 56 57 58 109 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 104 47 48 49 50 51 52 53 54 55 56 57 58 110 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 106 47 48 49 50 51 52 53 54 55 56 57 58 111 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 100 47 48 49 50 51 52 53 54 55 56 57 58 112 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 102 47 48 49 50 51 52 53 54 55 56 57 58 113 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 104 47 48 49 50 51 52 53 54 55 56 57 58 114 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 106 47 48 49 50 51 52 53 54 55 56 57 58 115 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 100 47 48 49 50 51 52 53 54 55 56 57 58 116 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 102 47 48 49 50 51 52 53 54 55 56 57 58 117 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 104 47 48 49 50 51 52 53 54 55 56 57 58 118 98 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 106 47 48 49 50 51 52 53 54 55 56 57 58 119 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 121 47 48 49 50 51 52 53 54 55 56 57 58 122 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 123 47 48 49 50 51 52 53 54 55 56 57 58 124 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 125 47 48 49 50 51 52 53 54 55 56 57 58 126 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 127 47 48 49 50 51 52 53 54 55 56 57 58 128 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 121 47 48 49 50 51 52 53 54 55 56 57 58 129 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 123 47 48 49 50 51 52 53 54 55 56 57 58 130 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 125 47 48 49 50 51 52 53 54 55 56 57 58 131 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 127 47 48 49 50 51 52 53 54 55 56 57 58 132 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 121 47 48 49 50 51 52 53 54 55 56 57 58 133 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 123 47 48 49 50 51 52 53 54 55 56 57 58 134 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 125 47 48 49 50 51 52 53 54 55 56 57 58 135 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 127 47 48 49 50 51 52 53 54 55 56 57 58 136 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 121 47 48 49 50 51 52 53 54 55 56 57 58 137 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 123 47 48 49 50 51 52 53 54 55 56 57 58 138 120 99 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 125 47 48 49 50 51 52 53 54 55 56 57 58 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196

full id sequence, one per line: layer_idx	id
0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	25
26	26
27	27
28	28
29	29
30	30
31	31
32	32
33	33
34	34
35	35
36	36
37	37
38	38
39	39
40	40
41	41
42	42
43	43
44	44
45	45
46	46
47	47
48	48
49	49
50	50
51	51
52	52
53	53
54	54
55	55
56	56
57	57
58	58
59	59
60	18
61	19
62	20
63	21
64	22
65	23
66	24
67	25
68	26
69	27
70	28
71	29
72	30
73	31
74	32
75	33
76	34
77	35
78	36
79	37
80	38
81	39
82	40
83	41
84	42
85	43
86	44
87	45
88	60
89	47
90	48
91	49
92	50
93	51
94	52
95	53
96	54
97	55
98	56
99	57
100	58
101	61
102	18
103	19
104	20
105	21
106	22
107	23
108	24
109	25
110	26
111	27
112	28
113	29
114	30
115	31
116	32
117	33
118	34
119	35
120	36
121	37
122	38
123	39
124	40
125	41
126	42
127	43
128	44
129	45
130	62
131	47
132	48
133	49
134	50
135	51
136	52
137	53
138	54
139	55
140	56
141	57
142	58
143	63
144	18
145	19
146	20
147	21
148	22
149	23
150	24
151	25
152	26
153	27
154	28
155	29
156	30
157	31
158	32
159	33
160	34
161	35
162	36
163	37
164	38
165	39
166	40
167	41
168	42
169	43
170	44
171	45
172	64
173	47
174	48
175	49
176	50
177	51
178	52
179	53
180	54
181	55
182	56
183	57
184	58
185	65
186	18
187	19
188	20
189	21
190	22
191	23
192	24
193	25
194	26
195	27
196	28
197	29
198	30
199	31
200	32
201	33
202	34
203	35
204	36
205	37
206	38
207	39
208	40
209	41
210	42
211	43
212	44
213	45
214	46
215	47
216	48
217	49
218	50
219	51
220	52
221	53
222	54
223	55
224	56
225	57
226	58
227	66
228	18
229	19
230	20
231	21
232	22
233	23
234	24
235	25
236	26
237	27
238	28
239	29
240	30
241	31
242	32
243	33
244	34
245	35
246	36
247	37
248	38
249	39
250	40
251	41
252	42
253	43
254	44
255	45
256	60
257	47
258	48
259	49
260	50
261	51
262	52
263	53
264	54
265	55
266	56
267	57
268	58
269	67
270	18
271	19
272	20
273	21
274	22
275	23
276	24
277	25
278	26
279	27
280	28
281	29
282	30
283	31
284	32
285	33
286	34
287	35
288	36
289	37
290	38
291	39
292	40
293	41
294	42
295	43
296	44
297	45
298	62
299	47
300	48
301	49
302	50
303	51
304	52
305	53
306	54
307	55
308	56
309	57
310	58
311	68
312	18
313	19
314	20
315	21
316	22
317	23
318	24
319	25
320	26
321	27
322	28
323	29
324	30
325	31
326	32
327	33
328	34
329	35
330	36
331	37
332	38
333	39
334	40
335	41
336	42
337	43
338	44
339	45
340	64
341	47
342	48
343	49
344	50
345	51
346	52
347	53
348	54
349	55
350	56
351	57
352	58
353	69
354	18
355	19
356	20
357	21
358	22
359	23
360	24
361	25
362	26
363	27
364	28
365	29
366	30
367	31
368	32
369	33
370	34
371	35
372	36
373	37
374	38
375	39
376	40
377	41
378	42
379	43
380	44
381	45
382	46
383	47
384	48
385	49
386	50
387	51
388	52
389	53
390	54
391	55
392	56
393	57
394	58
395	70
396	18
397	19
398	20
399	21
400	22
401	23
402	24
403	25
404	26
405	27
406	28
407	29
408	30
409	31
410	32
411	33
412	34
413	35
414	36
415	37
416	38
417	39
418	40
419	41
420	42
421	43
422	44
423	45
424	60
425	47
426	48
427	49
428	50
429	51
430	52
431	53
432	54
433	55
434	56
435	57
436	58
437	71
438	18
439	19
440	20
441	21
442	22
443	23
444	24
445	25
446	26
447	27
448	28
449	29
450	30
451	31
452	32
453	33
454	34
455	35
456	36
457	37
458	38
459	39
460	40
461	41
462	42
463	43
464	44
465	45
466	62
467	47
468	48
469	49
470	50
471	51
472	52
473	53
474	54
475	55
476	56
477	57
478	58
479	72
480	18
481	19
482	20
483	21
484	22
485	23
486	24
487	25
488	26
489	27
490	28
491	29
492	30
493	31
494	32
495	33
496	34
497	35
498	36
499	37
500	38
501	39
502	40
503	41
504	42
505	43
506	44
507	45
508	64
509	47
510	48
511	49
512	50
513	51
514	52
515	53
516	54
517	55
518	56
519	57
520	58
521	73
522	18
523	19
524	20
525	21
526	22
527	23
528	24
529	25
530	26
531	27
532	28
533	29
534	30
535	31
536	32
537	33
538	34
539	35
540	36
541	37
542	38
543	39
544	40
545	41
546	42
547	43
548	44
549	45
550	46
551	47
552	48
553	49
554	50
555	51
556	52
557	53
558	54
559	55
560	56
561	57
562	58
563	74
564	18
565	19
566	20
567	21
568	22
569	23
570	24
571	25
572	26
573	27
574	28
575	29
576	30
577	31
578	32
579	33
580	34
581	35
582	36
583	37
584	38
585	39
586	40
587	41
588	42
589	43
590	44
591	45
592	60
593	47
594	48
595	49
596	50
597	51
598	52
599	53
600	54
601	55
602	56
603	57
604	58
605	75
606	18
607	19
608	20
609	21
610	22
611	23
612	24
613	25
614	26
615	27
616	28
617	29
618	30
619	31
620	32
621	33
622	34
623	35
624	36
625	37
626	38
627	39
628	40
629	41
630	42
631	43
632	44
633	45
634	62
635	47
636	48
637	49
638	50
639	51
640	52
641	53
642	54
643	55
644	56
645	57
646	58
647	76
648	18
649	19
650	20
651	21
652	22
653	23
654	24
655	25
656	26
657	27
658	28
659	29
660	30
661	31
662	32
663	33
664	34
665	35
666	36
667	37
668	38
669	39
670	40
671	41
672	42
673	43
674	44
675	45
676	64
677	47
678	48
679	49
680	50
681	51
682	52
683	53
684	54
685	55
686	56
687	57
688	58
689	77
690	18
691	19
692	20
693	21
694	22
695	23
696	24
697	25
698	26
699	27
700	28
701	29
702	30
703	31
704	32
705	33
706	34
707	35
708	36
709	37
710	38
711	39
712	40
713	41
714	42
715	43
716	44
717	45
718	78
719	47
720	48
721	49
722	50
723	51
724	52
725	53
726	54
727	55
728	56
729	57
730	58
731	79
732	18
733	19
734	20
735	21
736	22
737	23
738	24
739	25
740	26
741	27
742	28
743	29
744	30
745	31
746	32
747	33
748	34
749	35
750	36
751	37
752	38
753	39
754	40
755	41
756	42
757	43
758	44
759	45
760	80
761	47
762	48
763	49
764	50
765	51
766	52
767	53
768	54
769	55
770	56
771	57
772	58
773	81
774	18
775	19
776	20
777	21
778	22
779	23
780	24
781	25
782	26
783	27
784	28
785	29
786	30
787	31
788	32
789	33
790	34
791	35
792	36
793	37
794	38
795	39
796	40
797	41
798	42
799	43
800	44
801	45
802	82
803	47
804	48
805	49
806	50
807	51
808	52
809	53
810	54
811	55
812	56
813	57
814	58
815	83
816	18
817	19
818	20
819	21
820	22
821	23
822	24
823	25
824	26
825	27
826	28
827	29
828	30
829	31
830	32
831	33
832	34
833	35
834	36
835	37
836	38
837	39
838	40
839	41
840	42
841	43
842	44
843	45
844	84
845	47
846	48
847	49
848	50
849	51
850	52
851	53
852	54
853	55
854	56
855	57
856	58
857	85
858	18
859	19
860	20
861	21
862	22
863	23
864	24
865	25
866	26
867	27
868	28
869	29
870	30
871	31
872	32
873	33
874	34
875	35
876	36
877	37
878	38
879	39
880	40
881	41
882	42
883	43
884	44
885	45
886	78
887	47
888	48
889	49
890	50
891	51
892	52
893	53
894	54
895	55
896	56
897	57
898	58
899	86
900	18
901	19
902	20
903	21
904	22
905	23
906	24
907	25
908	26
909	27
910	28
911	29
912	30
913	31
914	32
915	33
916	34
917	35
918	36
919	37
920	38
921	39
922	40
923	41
924	42
925	43
926	44
927	45
928	80
929	47
930	48
931	49
932	50
933	51
934	52
935	53
936	54
937	55
938	56
939	57
940	58
941	87
942	18
943	19
944	20
945	21
946	22
947	23
948	24
949	25
950	26
951	27
952	28
953	29
954	30
955	31
956	32
957	33
958	34
959	35
960	36
961	37
962	38
963	39
964	40
965	41
966	42
967	43
968	44
969	45
970	82
971	47
972	48
973	49
974	50
975	51
976	52
977	53
978	54
979	55
980	56
981	57
982	58
983	88
984	18
985	19
986	20
987	21
988	22
989	23
990	24
991	25
992	26
993	27
994	28
995	29
996	30
997	31
998	32
999	33
1000	34
1001	35
1002	36
1003	37
1004	38
1005	39
1006	40
1007	41
1008	42
1009	43
1010	44
1011	45
1012	84
1013	47
1014	48
1015	49
1016	50
1017	51
1018	52
1019	53
1020	54
1021	55
1022	56
1023	57
1024	58
1025	89
1026	18
1027	19
1028	20
1029	21
1030	22
1031	23
1032	24
1033	25
1034	26
1035	27
1036	28
1037	29
1038	30
1039	31
1040	32
1041	33
1042	34
1043	35
1044	36
1045	37
1046	38
1047	39
1048	40
1049	41
1050	42
1051	43
1052	44
1053	45
1054	78
1055	47
1056	48
1057	49
1058	50
1059	51
1060	52
1061	53
1062	54
1063	55
1064	56
1065	57
1066	58
1067	90
1068	18
1069	19
1070	20
1071	21
1072	22
1073	23
1074	24
1075	25
1076	26
1077	27
1078	28
1079	29
1080	30
1081	31
1082	32
1083	33
1084	34
1085	35
1086	36
1087	37
1088	38
1089	39
1090	40
1091	41
1092	42
1093	43
1094	44
1095	45
1096	80
1097	47
1098	48
1099	49
1100	50
1101	51
1102	52
1103	53
1104	54
1105	55
1106	56
1107	57
1108	58
1109	91
1110	18
1111	19
1112	20
1113	21
1114	22
1115	23
1116	24
1117	25
1118	26
1119	27
1120	28
1121	29
1122	30
1123	31
1124	32
1125	33
1126	34
1127	35
1128	36
1129	37
1130	38
1131	39
1132	40
1133	41
1134	42
1135	43
1136	44
1137	45
1138	82
1139	47
1140	48
1141	49
1142	50
1143	51
1144	52
1145	53
1146	54
1147	55
1148	56
1149	57
1150	58
1151	92
1152	18
1153	19
1154	20
1155	21
1156	22
1157	23
1158	24
1159	25
1160	26
1161	27
1162	28
1163	29
1164	30
1165	31
1166	32
1167	33
1168	34
1169	35
1170	36
1171	37
1172	38
1173	39
1174	40
1175	41
1176	42
1177	43
1178	44
1179	45
1180	84
1181	47
1182	48
1183	49
1184	50
1185	51
1186	52
1187	53
1188	54
1189	55
1190	56
1191	57
1192	58
1193	93
1194	18
1195	19
1196	20
1197	21
1198	22
1199	23
1200	24
1201	25
1202	26
1203	27
1204	28
1205	29
1206	30
1207	31
1208	32
1209	33
1210	34
1211	35
1212	36
1213	37
1214	38
1215	39
1216	40
1217	41
1218	42
1219	43
1220	44
1221	45
1222	78
1223	47
1224	48
1225	49
1226	50
1227	51
1228	52
1229	53
1230	54
1231	55
1232	56
1233	57
1234	58
1235	94
1236	18
1237	19
1238	20
1239	21
1240	22
1241	23
1242	24
1243	25
1244	26
1245	27
1246	28
1247	29
1248	30
1249	31
1250	32
1251	33
1252	34
1253	35
1254	36
1255	37
1256	38
1257	39
1258	40
1259	41
1260	42
1261	43
1262	44
1263	45
1264	80
1265	47
1266	48
1267	49
1268	50
1269	51
1270	52
1271	53
1272	54
1273	55
1274	56
1275	57
1276	58
1277	95
1278	18
1279	19
1280	20
1281	21
1282	22
1283	23
1284	24
1285	25
1286	26
1287	27
1288	28
1289	29
1290	30
1291	31
1292	32
1293	33
1294	34
1295	35
1296	36
1297	37
